Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,CallDurationSecs,CardInsurance
3136,28,student,single,secondary,0,196,0,0,cellular,494,1
3137,38,management,married,tertiary,0,1477,0,0,cellular,450,1
3138,31,management,married,tertiary,0,3160,1,0,cellular,804,1
3139,28,housemaid,single,secondary,0,781,1,0,cellular,61,0
3140,43,blue-collar,single,primary,0,36,1,0,other,72,0
3141,26,student,single,tertiary,0,1134,0,0,cellular,542,1
3142,22,blue-collar,single,secondary,0,0,1,0,other,79,0
3143,46,management,married,tertiary,0,1600,1,1,cellular,1453,1
3144,66,retired,married,tertiary,0,1948,0,0,cellular,252,1
3145,38,technician,married,secondary,0,750,1,0,other,116,0
3146,56,management,married,tertiary,0,363,0,0,cellular,57,0
3147,59,management,married,tertiary,0,281,0,0,cellular,502,0
3148,25,blue-collar,single,secondary,0,1857,1,0,cellular,345,1
3149,53,blue-collar,married,secondary,0,21522,0,0,other,64,0
3150,29,blue-collar,married,secondary,0,580,1,1,cellular,1531,1
3151,25,admin.,single,tertiary,0,760,1,0,cellular,260,1
3152,38,retired,married,,0,304,0,0,cellular,110,0
3153,34,management,married,tertiary,0,3301,1,0,cellular,566,1
3154,47,technician,single,secondary,0,-239,1,1,cellular,1136,1
3155,53,management,married,tertiary,0,618,0,0,cellular,85,0
3156,33,blue-collar,married,secondary,0,355,1,0,other,38,0
3157,33,blue-collar,married,secondary,0,705,1,0,cellular,131,0
3158,35,management,divorced,tertiary,0,146,0,0,cellular,841,1
3159,29,services,single,secondary,0,84,0,1,other,258,1
3160,29,technician,single,secondary,0,316,1,0,cellular,182,1
3161,42,management,married,,0,1519,0,0,cellular,269,1
3162,61,retired,married,secondary,0,1853,0,0,telephone,520,1
3163,31,services,married,secondary,1,29,0,0,cellular,280,0
3164,41,admin.,single,secondary,0,-109,1,1,cellular,1212,1
3165,39,admin.,married,secondary,0,2319,0,0,cellular,98,0
3166,34,technician,married,tertiary,0,197,0,0,cellular,91,1
3167,49,blue-collar,married,secondary,0,1946,0,0,cellular,224,1
3168,35,entrepreneur,single,tertiary,0,145,1,0,cellular,933,1
3169,33,blue-collar,married,secondary,0,0,1,1,cellular,19,0
3170,43,technician,married,secondary,0,481,0,0,cellular,229,0
3171,49,management,married,secondary,0,321,0,0,other,59,0
3172,37,technician,married,secondary,0,4030,1,0,other,78,0
3173,44,blue-collar,married,primary,0,858,1,0,other,159,0
3174,60,technician,married,secondary,0,10925,0,0,cellular,315,1
3175,32,blue-collar,married,secondary,0,715,1,0,other,47,0
3176,39,management,married,primary,0,3760,0,1,cellular,306,0
3177,30,services,married,secondary,0,7032,0,0,cellular,119,0
3178,33,unemployed,single,tertiary,0,685,1,0,cellular,123,0
3179,41,blue-collar,married,secondary,0,1020,1,0,other,121,0
3180,46,technician,married,secondary,0,1167,1,0,cellular,1799,1
3181,28,blue-collar,single,secondary,0,7,1,1,other,55,0
3182,26,admin.,single,secondary,0,766,0,0,cellular,534,1
3183,48,housemaid,married,primary,0,332,1,0,cellular,306,0
3184,37,housemaid,married,primary,0,2410,0,0,cellular,368,0
3185,38,admin.,single,secondary,0,2600,1,0,cellular,78,0
3186,30,technician,single,secondary,0,1395,1,0,cellular,232,0
3187,48,management,married,tertiary,0,1,0,0,telephone,248,1
3188,59,management,married,tertiary,0,553,1,0,cellular,1486,1
3189,59,retired,married,primary,0,363,0,0,cellular,467,1
3190,59,technician,married,secondary,0,2308,0,0,cellular,952,1
3191,44,blue-collar,married,primary,0,3407,1,0,other,79,0
3192,34,admin.,married,tertiary,0,899,1,0,other,50,1
3193,55,entrepreneur,married,secondary,0,27624,0,0,telephone,437,1
3194,38,technician,married,secondary,0,300,0,0,cellular,146,0
3195,27,management,single,tertiary,0,102,0,0,other,4,0
3196,19,student,single,secondary,0,329,0,0,cellular,197,1
3197,51,management,married,tertiary,1,0,0,1,cellular,238,0
3198,32,blue-collar,married,secondary,0,1905,1,0,cellular,828,1
3199,49,management,married,primary,0,1330,0,1,other,16,0
3200,39,entrepreneur,married,secondary,0,5562,0,0,cellular,174,0
3201,80,retired,divorced,primary,0,5861,0,0,telephone,92,0
3202,42,technician,married,secondary,0,2152,0,0,cellular,422,0
3203,57,blue-collar,married,secondary,0,1316,0,0,cellular,258,0
3204,54,blue-collar,divorced,primary,0,4401,0,0,telephone,414,1
3205,48,entrepreneur,married,secondary,0,0,1,0,cellular,502,0
3206,62,retired,married,primary,0,383,0,0,cellular,322,0
3207,28,blue-collar,single,secondary,0,1,0,0,other,79,0
3208,43,blue-collar,single,primary,0,0,0,0,cellular,1451,1
3209,59,blue-collar,married,primary,0,3062,1,0,cellular,102,0
3210,39,blue-collar,single,primary,0,0,1,1,cellular,2307,1
3211,37,blue-collar,married,secondary,0,398,1,0,other,90,0
3212,35,management,single,tertiary,0,3576,1,0,cellular,79,0
3213,26,technician,divorced,secondary,0,21,1,0,other,58,0
3214,29,management,single,tertiary,0,1388,1,0,cellular,183,0
3215,56,retired,married,tertiary,0,5,0,0,cellular,142,0
3216,31,technician,divorced,secondary,0,-1185,1,0,other,36,0
3217,52,technician,married,secondary,0,2944,0,0,cellular,26,0
3218,35,blue-collar,married,primary,0,623,1,0,cellular,113,0
3219,35,management,married,tertiary,0,3168,0,0,cellular,28,0
3220,27,management,single,tertiary,0,107,0,0,cellular,896,1
3221,41,self-employed,single,tertiary,0,1755,0,0,other,67,0
3222,45,self-employed,married,tertiary,0,510,0,0,other,280,0
3223,36,admin.,single,secondary,0,9002,1,1,cellular,926,0
3224,25,blue-collar,single,secondary,0,2007,0,0,cellular,310,1
3225,36,admin.,single,tertiary,0,364,0,1,cellular,216,1
3226,34,services,single,secondary,0,528,1,0,cellular,141,1
3227,49,blue-collar,married,secondary,0,1264,0,0,cellular,164,0
3228,54,retired,divorced,tertiary,0,3076,0,0,cellular,429,1
3229,43,admin.,single,secondary,0,733,1,0,cellular,147,1
3230,59,retired,married,primary,0,-182,0,1,cellular,179,0
3231,37,management,single,tertiary,0,254,0,0,cellular,140,0
3232,32,admin.,divorced,secondary,0,714,0,0,cellular,258,0
3233,33,blue-collar,married,secondary,0,687,1,0,cellular,84,0
3234,38,blue-collar,married,primary,0,481,1,0,telephone,114,0
3235,35,admin.,married,secondary,0,898,1,0,cellular,250,1
3236,32,management,single,tertiary,0,2974,1,0,cellular,265,1
3237,26,technician,single,secondary,0,33,0,0,cellular,106,0
3238,45,technician,married,secondary,0,297,0,0,cellular,245,0
3239,46,blue-collar,married,primary,0,101,1,0,cellular,493,0
3240,59,retired,divorced,secondary,0,5583,1,0,cellular,841,1
3241,36,services,single,secondary,0,0,1,0,cellular,465,1
3242,48,technician,divorced,secondary,0,94,1,0,cellular,102,0
3243,27,blue-collar,married,primary,0,202,0,1,cellular,48,0
3244,47,blue-collar,divorced,secondary,0,65,1,0,other,90,0
3245,51,admin.,married,tertiary,0,1463,1,0,telephone,185,0
3246,37,services,married,secondary,0,775,0,0,cellular,175,1
3247,29,services,single,secondary,0,184,0,0,cellular,54,0
3248,57,retired,married,secondary,0,5313,0,0,cellular,234,1
3249,50,management,divorced,secondary,0,458,0,0,cellular,215,0
3250,34,blue-collar,married,tertiary,0,748,1,1,cellular,188,0
3251,25,technician,single,tertiary,0,1231,0,0,cellular,317,1
3252,39,technician,single,,0,45248,1,0,other,712,1
3253,34,management,single,tertiary,0,682,0,0,cellular,551,0
3254,38,management,married,secondary,0,0,1,0,other,102,0
3255,33,admin.,married,secondary,0,89,0,0,telephone,524,0
3256,47,services,married,secondary,0,49,1,0,cellular,292,0
3257,48,blue-collar,married,secondary,0,1230,1,0,cellular,197,1
3258,51,self-employed,divorced,primary,0,10924,0,0,cellular,124,0
3259,37,services,married,secondary,0,-349,1,0,other,140,0
3260,39,housemaid,divorced,primary,0,239,0,0,cellular,238,0
3261,52,admin.,divorced,secondary,0,121,1,0,cellular,281,0
3262,32,technician,married,secondary,0,150,0,1,cellular,270,0
3263,27,self-employed,single,tertiary,0,970,1,0,cellular,64,0
3264,37,blue-collar,married,secondary,0,-4,1,1,other,167,0
3265,32,services,single,secondary,0,2615,0,0,cellular,996,1
3266,53,blue-collar,married,secondary,0,1777,1,0,cellular,930,1
3267,36,technician,single,secondary,0,351,0,0,cellular,103,0
3268,80,retired,married,primary,0,1468,0,0,cellular,385,1
3269,48,blue-collar,married,primary,0,474,1,1,other,182,0
3270,43,self-employed,married,tertiary,0,3003,0,0,cellular,418,0
3271,31,management,single,tertiary,0,147,0,0,cellular,548,1
3272,30,technician,single,,0,878,1,0,cellular,202,0
3273,40,unemployed,divorced,secondary,0,1694,0,0,cellular,552,1
3274,29,student,single,secondary,0,459,0,0,cellular,326,1
3275,34,technician,single,secondary,0,2085,0,0,cellular,416,1
3276,49,blue-collar,divorced,primary,0,235,0,0,cellular,731,0
3277,32,management,single,tertiary,0,520,0,0,cellular,517,1
3278,46,services,married,secondary,0,379,0,0,other,389,0
3279,26,admin.,single,secondary,0,1099,0,0,cellular,116,0
3280,37,services,married,secondary,0,-21,1,1,other,27,0
3281,35,management,single,secondary,0,3384,1,0,cellular,435,0
3282,31,management,married,secondary,0,0,0,0,cellular,841,1
3283,31,blue-collar,married,primary,0,298,1,1,other,102,0
3284,42,services,married,tertiary,0,4216,0,0,cellular,217,1
3285,53,management,single,primary,0,208,1,0,other,79,0
3286,44,self-employed,single,tertiary,0,1367,1,0,cellular,1439,1
3287,56,admin.,married,secondary,0,11,0,0,other,18,0
3288,41,self-employed,divorced,tertiary,0,1256,0,0,telephone,147,0
3289,28,technician,single,tertiary,0,183,1,1,other,27,0
3290,31,student,single,tertiary,0,64,0,0,cellular,305,1
3291,54,blue-collar,married,primary,0,211,0,0,other,88,0
3292,31,management,married,tertiary,0,4328,0,0,cellular,237,1
3293,45,admin.,married,secondary,0,248,0,0,cellular,248,0
3294,46,management,married,tertiary,0,1375,1,0,cellular,360,0
3295,31,admin.,married,secondary,0,223,0,0,cellular,347,0
3296,55,blue-collar,married,secondary,0,2854,1,0,cellular,364,0
3297,30,admin.,married,secondary,0,874,1,0,cellular,109,0
3298,32,technician,divorced,secondary,0,-262,1,0,telephone,85,0
3299,49,blue-collar,married,primary,0,287,1,0,other,68,0
3300,30,services,married,secondary,0,5,0,1,cellular,968,1
3301,53,unemployed,married,,0,13,0,0,other,180,0
3302,34,self-employed,married,tertiary,0,442,1,0,cellular,81,0
3303,57,housemaid,married,primary,0,1303,0,0,cellular,97,0
3304,34,admin.,divorced,secondary,0,661,1,0,cellular,286,1
3305,55,management,single,tertiary,0,43074,1,0,cellular,107,0
3306,35,blue-collar,married,primary,0,-239,1,0,other,123,0
3307,39,management,married,tertiary,0,-17,1,1,cellular,1061,1
3308,51,admin.,married,secondary,0,3025,0,0,cellular,556,1
3309,39,self-employed,married,secondary,0,266,0,0,cellular,119,0
3310,32,blue-collar,married,secondary,0,-32,1,0,cellular,169,0
3311,44,entrepreneur,married,tertiary,0,3463,1,1,cellular,339,0
3312,46,blue-collar,married,secondary,0,0,0,0,cellular,71,0
3313,46,technician,married,secondary,0,363,1,0,cellular,244,0
3314,39,technician,single,secondary,0,1435,0,0,cellular,447,1
3315,37,admin.,married,secondary,0,764,1,0,cellular,126,0
3316,26,admin.,single,secondary,0,81,0,1,cellular,705,0
3317,34,services,married,secondary,0,-196,1,1,other,7,0
3318,40,technician,married,secondary,0,232,0,0,cellular,427,0
3319,75,retired,married,secondary,0,468,0,0,telephone,316,0
3320,52,management,married,primary,1,57,1,1,cellular,53,0
3321,49,blue-collar,married,primary,0,3,0,1,cellular,1681,1
3322,45,admin.,divorced,secondary,0,984,1,0,other,131,0
3323,34,blue-collar,single,tertiary,0,42,0,0,cellular,347,0
3324,57,technician,divorced,tertiary,0,126,0,0,telephone,166,1
3325,57,management,married,tertiary,0,830,1,1,cellular,773,1
3326,27,admin.,married,secondary,0,953,1,0,other,149,0
3327,63,retired,married,secondary,0,2747,0,0,cellular,132,0
3328,46,admin.,single,secondary,0,849,1,0,other,223,1
3329,33,management,single,tertiary,1,-5,0,0,cellular,148,0
3330,32,admin.,divorced,secondary,0,2017,0,1,cellular,801,0
3331,37,admin.,single,secondary,0,0,0,0,cellular,109,0
3332,33,technician,single,tertiary,0,594,1,1,other,65,0
3333,25,technician,single,secondary,0,1135,1,0,other,174,0
3334,34,blue-collar,single,secondary,0,550,1,0,cellular,105,0
3335,32,management,married,tertiary,0,2465,1,1,cellular,1078,1
3336,43,blue-collar,married,secondary,0,167,1,0,other,107,0
3337,31,services,single,secondary,0,605,1,0,other,97,0
3338,23,admin.,married,secondary,0,299,1,0,other,46,0
3339,45,management,married,tertiary,0,242,0,0,cellular,686,1
3340,51,housemaid,married,secondary,0,3984,0,0,other,3,0
3341,37,blue-collar,single,secondary,0,243,0,0,cellular,195,0
3342,34,admin.,single,secondary,0,892,1,0,cellular,207,0
3343,37,self-employed,single,tertiary,0,556,0,0,other,88,0
3344,52,technician,divorced,tertiary,0,0,0,0,cellular,139,0
3345,38,technician,married,secondary,0,2767,1,0,cellular,830,0
3346,51,admin.,married,secondary,0,531,1,0,other,117,0
3347,67,retired,married,secondary,0,203,0,0,cellular,473,1
3348,27,management,single,secondary,0,843,0,0,cellular,218,1
3349,45,management,divorced,secondary,0,644,1,0,cellular,488,1
3350,38,blue-collar,single,secondary,0,1137,0,0,cellular,369,0
3351,28,admin.,single,secondary,0,189,1,0,cellular,79,0
3352,26,technician,single,secondary,0,941,0,1,cellular,916,1
3353,37,entrepreneur,divorced,tertiary,0,66,0,0,cellular,1360,1
3354,43,management,single,tertiary,0,-56,1,0,cellular,171,0
3355,40,services,divorced,secondary,0,105,1,0,other,83,0
3356,40,services,married,tertiary,0,35,0,0,cellular,371,0
3357,41,technician,married,secondary,0,352,1,0,cellular,151,0
3358,35,self-employed,divorced,tertiary,0,1354,1,0,other,323,1
3359,29,blue-collar,single,secondary,0,734,1,1,cellular,303,1
3360,42,entrepreneur,married,tertiary,0,157,1,1,other,285,0
3361,57,self-employed,married,tertiary,0,894,1,0,cellular,92,0
3362,22,services,single,primary,0,35,1,0,other,47,0
3363,28,admin.,married,secondary,0,242,1,0,other,21,0
3364,59,retired,married,secondary,0,1341,0,0,cellular,180,0
3365,41,admin.,single,secondary,0,100,1,0,telephone,153,0
3366,37,services,married,secondary,0,580,1,0,other,206,0
3367,51,management,single,secondary,0,1610,1,0,other,547,1
3368,25,management,single,tertiary,0,1098,1,1,cellular,496,0
3369,46,blue-collar,married,secondary,0,640,1,0,cellular,287,1
3370,34,management,single,tertiary,0,1612,0,0,cellular,126,0
3371,61,management,married,tertiary,0,997,0,0,cellular,124,1
3372,62,retired,married,secondary,0,816,0,0,cellular,33,0
3373,38,admin.,single,secondary,0,439,0,0,other,157,0
3374,34,management,divorced,tertiary,0,0,0,0,cellular,144,0
3375,35,technician,married,secondary,0,1092,0,0,cellular,154,0
3376,26,unemployed,single,secondary,0,632,0,0,cellular,364,1
3377,52,blue-collar,single,primary,0,0,0,0,cellular,153,0
3378,42,blue-collar,single,primary,0,22,1,0,cellular,135,0
3379,44,blue-collar,single,primary,0,38,1,0,cellular,183,0
3380,31,blue-collar,married,secondary,0,268,1,0,cellular,109,0
3381,58,housemaid,married,primary,0,2348,0,0,other,99,0
3382,34,management,married,secondary,1,879,1,0,cellular,832,1
3383,36,blue-collar,divorced,primary,0,666,1,0,cellular,333,0
3384,31,blue-collar,married,primary,0,50,1,0,other,132,0
3385,37,management,single,tertiary,0,698,0,0,cellular,1263,1
3386,26,admin.,married,secondary,0,710,1,1,other,560,1
3387,60,admin.,married,secondary,0,1880,1,0,other,86,0
3388,40,blue-collar,single,primary,0,0,1,1,cellular,133,0
3389,61,management,married,,0,264,0,0,telephone,270,1
3390,38,management,married,tertiary,0,238,0,0,cellular,162,1
3391,63,management,married,tertiary,0,0,0,0,cellular,152,0
3392,53,management,married,tertiary,0,1786,1,0,other,29,0
3393,52,retired,married,secondary,0,1956,0,0,other,168,0
3394,51,management,single,,0,1277,0,0,cellular,167,0
3395,35,blue-collar,single,secondary,0,398,1,0,cellular,231,0
3396,32,management,single,tertiary,0,2069,0,0,cellular,637,1
3397,41,admin.,single,secondary,0,621,1,0,telephone,111,0
3398,41,admin.,married,secondary,0,120,0,1,cellular,571,0
3399,29,admin.,married,secondary,0,19,0,0,cellular,93,0
3400,48,blue-collar,married,secondary,0,705,0,0,other,47,0
3401,31,management,single,tertiary,0,924,0,0,cellular,242,1
3402,44,technician,married,secondary,0,-1317,1,0,cellular,433,0
3403,58,retired,married,primary,0,193,1,1,other,346,0
3404,46,technician,married,secondary,0,-408,1,1,telephone,138,0
3405,45,management,married,secondary,0,724,1,1,cellular,137,0
3406,49,blue-collar,married,secondary,0,1568,0,0,other,90,0
3407,25,management,married,secondary,0,2228,1,0,cellular,881,1
3408,45,blue-collar,married,secondary,0,154,1,0,other,499,1
3409,36,unemployed,married,secondary,0,1766,0,0,other,261,1
3410,75,retired,married,secondary,0,1470,0,0,telephone,49,0
3411,46,technician,married,secondary,0,0,0,0,cellular,234,1
3412,61,management,married,tertiary,0,997,0,0,cellular,314,1
3413,33,student,married,secondary,0,1536,0,0,cellular,301,1
3414,44,management,married,tertiary,0,7818,0,0,cellular,481,1
3415,58,retired,married,secondary,0,-324,1,0,cellular,267,0
3416,56,admin.,married,secondary,0,1671,0,0,cellular,185,0
3417,47,management,married,tertiary,0,288,0,0,cellular,118,1
3418,31,management,single,tertiary,0,6248,1,0,other,68,0
3419,47,admin.,married,secondary,0,292,1,0,other,36,0
3420,33,management,single,tertiary,0,0,1,0,cellular,683,1
3421,30,blue-collar,single,primary,0,0,0,0,cellular,836,1
3422,30,housemaid,single,tertiary,0,3185,1,0,cellular,185,0
3423,20,student,single,secondary,0,215,0,0,cellular,204,1
3424,40,management,married,secondary,0,754,0,1,cellular,742,1
3425,32,services,single,secondary,0,152,1,0,cellular,185,1
3426,26,services,single,tertiary,0,238,1,0,cellular,182,0
3427,31,management,single,tertiary,0,98,0,0,cellular,81,0
3428,35,blue-collar,divorced,secondary,0,0,1,0,other,529,1
